id,isSmoker,willpower,health,smokedPerDay,givingUp,stepsSinceGiveUp,influenceability,persuasiveness,sociable,maxInDegree,maxOutDegree,cigLimit
n0,false,0.08817796710668141,0.9922323020772527,12,true,241,0.8227658152335051,0.6028550284752923,0.8210145601746093,10,10,70
n1,false,0.22236457762086598,0.9966522231891299,13,true,160,0.12958192200136884,0.9094535244682278,0.4213458884465163,10,10,70
n2,false,0.2920918777721344,0.9919464675476297,13,true,162,0.3740510204484252,0.9422696338369462,0.4240774404555092,10,10,70
n3,false,0.08913826653015111,0.333432893573865,62,true,1,0.7103006337770089,0.08757674058528342,0.046257851306265474,10,10,70
n4,false,0.11483487687758664,0.9911882696091805,61,true,398,1.1455280014801452,0.9607193479704343,0.8528139722296116,10,10,70
n7,false,0.5691703307758188,0.9919291378923385,0,false,0,0.12416223633368859,0.40520106434701825,0.7003445425091919,10,10,70
n16,false,0.37713276642265453,0.9924320310569547,56,true,404,0.6497165116208201,0.376481863777836,0.44185615767510744,10,10,70
n21,true,0.24920113325411306,0.5192967092304853,11,true,21,0.37775116044407564,0.27186596928503826,0.9223107293591988,10,10,70
n23,true,0.013678310534916437,0.017583743325604646,64,true,242,1.0163849382428876,0.7466978188759218,0.7896369511991421,10,10,70
n39,false,0.044997898188973276,0.9909219155616006,13,true,386,1.0726306240688845,0.7782430826405105,0.7624251969718981,10,10,70
n40,true,0.188199709015484,0.5471908370706626,12,true,5,0.6248477818851454,0.8114181526909208,0.9887679037518835,10,10,70
n41,false,0.503478565596553,0.990970384716546,0,true,619,1.0908183691304076,0.2573074521479279,0.6677965314844804,10,10,70
n47,false,0.18100751682533323,0.9998182808844549,12,true,15,0.09630056593697221,0.12588273446072745,0.7405578544068987,10,10,70
n56,false,0.3688699126514148,0.9952664089351628,13,true,539,1.0805691597895744,0.42128947921666793,0.9367010526385293,10,10,70
n59,true,0.6104136362324001,0.0013926424898278702,11,false,0,0.4835339199105482,0.5351551074018047,0.5796523280945356,10,10,70
n61,true,0.06606615049147486,0.16011546604474466,53,true,31,0.8877062788256033,0.4302011761686884,0.17440608740042285,10,10,70
n62,false,0.3483199859853119,0.9994429697602566,58,true,12,0.10128080269989571,0.6106302570064441,0.5452084742322433,10,10,70
n63,true,0.0155166372901877,0.13336781930519492,41,true,45,0.9481626596989507,0.07726607764121896,0.6131572166901861,10,10,70
n64,false,0.0,0.9930648633272612,42,true,501,1.3214021403416853,0.23911967212093388,0.85432390732223,10,10,70
n65,true,0.24104677347430353,0.750372156666825,40,true,154,0.04049772805263968,0.02077059244391677,0.8255245408958769,10,10,70
